,train,val,test
64,C3L-00604-22,C3L-03969-26,C3N-02588-22
65,C3L-00604-23,C3L-03969-27,C3N-02588-23
66,C3L-00893-22,C3L-03969-28,C3L-03717-21
67,C3L-00893-26,C3L-03969-21,C3L-03717-22
68,C3L-00893-21,C3L-03969-22,C3N-02423-21
69,C3L-00893-23,C3L-04033-21,C3N-02423-22
70,C3L-00893-24,C3L-04033-22,C3N-02423-23
71,C3L-00893-25,C3L-04033-27,C3L-00973-23
72,C3L-01330-21,C3L-04033-23,C3L-00973-27
73,C3L-01330-22,C3L-04033-24,C3L-00973-21
74,C3L-01330-24,C3L-04033-25,C3L-00973-22
75,C3L-01330-23,C3L-04033-26,C3L-00973-24
76,C3L-01330-25,C3L-04033-28,C3L-00973-25
77,C3L-01330-26,C3L-01924-23,C3L-00973-28
78,C3L-01632-22,C3L-01924-25,C3N-02451-23
79,C3L-01632-26,C3L-01924-27,C3N-02451-26
80,C3L-01632-21,C3L-01924-21,C3N-02451-21
81,C3L-01632-23,C3L-01924-22,C3N-02451-22
82,C3L-01682-21,C3L-01924-24,C3N-02451-27
83,C3L-01682-23,C3L-01924-28,C3L-02129-23
84,C3L-01682-24,C3L-02345-22,C3L-02129-21
85,C3L-01682-22,C3L-02345-26,C3L-02129-24
86,C3L-01683-26,C3L-02345-21,C3L-02129-22
87,C3L-01683-27,C3L-02345-23,C3L-00412-21
88,C3L-01683-29,C3N-00572-24,C3L-00412-26
89,C3L-01683-28,C3N-00572-26,C3N-02141-24
90,C3L-01862-21,C3N-00572-21,C3N-02141-26
91,C3L-01862-22,C3N-00572-22,C3N-02141-21
92,C3L-01862-23,C3N-00572-23,C3N-02141-22
93,C3L-01862-26,C3N-00572-27,C3N-02141-23
94,C3L-01889-21,C3N-01074-21,C3N-02141-27
95,C3L-01889-26,C3N-01074-22,C3L-03463-27
96,C3L-01890-22,C3N-01074-23,C3L-03463-26
97,C3L-01890-26,C3N-01074-24,C3L-02513-23
98,C3L-02165-21,C3N-01074-26,C3L-02513-24
99,C3L-02165-24,C3N-01074-27,C3L-02513-21
100,C3L-02165-22,C3L-00913-23,C3L-02513-22
101,C3L-02165-23,C3L-00913-26,C3L-02513-25
102,C3L-02165-25,C3L-00913-21,
103,C3L-02169-21,C3L-00913-22,
104,C3L-02169-26,C3N-02240-23,
105,C3L-02169-22,C3N-02240-26,
106,C3L-02169-23,C3N-02240-21,
107,C3L-02169-24,C3N-02240-22,
108,C3L-02169-25,C3N-02240-24,
109,C3L-02219-21,C3N-02240-27,
110,C3L-02219-26,C3N-00433-23,
111,C3L-02219-22,C3N-00433-27,
112,C3L-02348-22,C3N-00433-21,
113,C3L-02348-26,C3N-00433-22,
114,C3L-02348-21,C3N-00433-24,
115,C3L-02350-22,C3N-00433-25,
116,C3L-02350-26,C3N-00433-26,
117,C3L-02365-21,C3N-02764-22,
118,C3L-02365-23,C3N-02764-23,
119,C3L-02365-22,C3N-02764-21,
120,C3L-02365-24,C3N-01024-23,
121,C3L-02365-25,C3N-01024-26,
122,C3L-02508-22,C3N-01024-21,
123,C3L-02508-24,C3N-01024-22,
124,C3L-02508-21,C3N-01024-24,
125,C3L-02508-23,C3N-01024-27,
126,C3L-02508-25,,
127,C3L-02508-26,,
128,C3L-02515-23,,
129,C3L-02515-24,,
130,C3L-02515-21,,
131,C3L-02515-22,,
132,C3L-02515-25,,
133,C3L-02549-22,,
134,C3L-02549-26,,
135,C3L-02549-21,,
136,C3L-02559-21,,
137,C3L-02559-26,,
138,C3L-02560-22,,
139,C3L-02560-26,,
140,C3L-02560-21,,
141,C3L-02601-21,,
142,C3L-02601-26,,
143,C3L-02616-25,,
144,C3L-02616-26,,
145,C3L-02616-21,,
146,C3L-02616-22,,
147,C3L-02616-23,,
148,C3L-02616-24,,
149,C3L-02616-27,,
150,C3L-02616-28,,
151,C3L-02643-21,,
152,C3L-02643-22,,
153,C3L-02643-27,,
154,C3L-02643-23,,
155,C3L-02643-24,,
156,C3L-02643-25,,
157,C3L-02643-26,,
158,C3L-02661-21,,
159,C3L-02661-26,,
160,C3L-02661-22,,
161,C3L-02661-23,,
162,C3L-02661-24,,
163,C3L-02661-25,,
164,C3L-02661-27,,
165,C3L-02834-23,,
166,C3L-02834-24,,
167,C3L-02834-25,,
168,C3L-02834-26,,
169,C3L-02834-21,,
170,C3L-02834-22,,
171,C3L-02893-22,,
172,C3L-02893-26,,
173,C3L-02954-21,,
174,C3L-02954-26,,
175,C3L-02957-22,,
176,C3L-02957-26,,
177,C3L-02957-21,,
178,C3L-02957-23,,
179,C3L-02958-21,,
180,C3L-02958-26,,
181,C3L-02961-21,,
182,C3L-02961-26,,
183,C3L-02967-21,,
184,C3L-02967-26,,
185,C3L-03262-21,,
186,C3L-03262-23,,
187,C3L-03262-24,,
188,C3L-03262-25,,
189,C3L-03262-22,,
190,C3L-03262-26,,
191,C3L-03268-21,,
192,C3L-03268-25,,
193,C3L-03268-22,,
194,C3L-03268-23,,
195,C3L-03268-24,,
196,C3L-03268-26,,
197,C3L-03271-21,,
198,C3L-03271-22,,
199,C3L-03271-24,,
200,C3L-03271-25,,
201,C3L-03271-26,,
202,C3L-03271-23,,
203,C3L-03462-24,,
204,C3L-03462-21,,
205,C3L-03462-22,,
206,C3L-03462-23,,
207,C3L-03642-21,,
208,C3L-03642-22,,
209,C3L-03679-22,,
210,C3L-03679-21,,
211,C3L-03721-21,,
212,C3L-03721-22,,
213,C3L-03726-23,,
214,C3L-03726-24,,
215,C3L-03726-21,,
216,C3L-03726-22,,
217,C3L-03726-25,,
218,C3L-03726-26,,
219,C3L-03976-25,,
220,C3L-03976-26,,
221,C3L-03976-21,,
222,C3L-03976-22,,
223,C3L-03976-23,,
224,C3L-03976-24,,
225,C3L-03976-27,,
226,C3L-03976-28,,
227,C3L-03985-23,,
228,C3L-03985-24,,
229,C3L-03985-26,,
230,C3L-03985-28,,
231,C3L-03985-21,,
232,C3L-03985-22,,
233,C3L-03985-25,,
234,C3L-03985-27,,
235,C3L-04031-25,,
236,C3L-04031-26,,
237,C3L-04031-21,,
238,C3L-04031-22,,
239,C3L-04031-23,,
240,C3L-04031-24,,
241,C3L-04031-27,,
242,C3L-04031-28,,
243,C3L-04037-23,,
244,C3L-04037-24,,
245,C3L-04037-26,,
246,C3L-04037-21,,
247,C3L-04037-22,,
248,C3L-04037-25,,
249,C3L-04037-27,,
250,C3L-04037-28,,
251,C3L-04040-21,,
252,C3L-04040-22,,
253,C3L-04040-23,,
254,C3L-04040-24,,
255,C3L-04040-25,,
256,C3L-04040-26,,
257,C3L-04040-27,,
258,C3L-04040-28,,
259,C3L-04365-22,,
260,C3L-04365-24,,
261,C3L-04365-25,,
262,C3L-04365-28,,
263,C3L-04365-21,,
264,C3L-04365-23,,
265,C3L-04365-26,,
266,C3L-04365-27,,
267,C3L-04757-23,,
268,C3L-04757-26,,
269,C3L-04757-21,,
270,C3L-04757-22,,
271,C3L-04757-24,,
272,C3L-04757-25,,
273,C3L-04757-27,,
274,C3L-04757-28,,
275,C3L-04759-22,,
276,C3L-04759-27,,
277,C3L-04759-21,,
278,C3L-04759-23,,
279,C3L-04759-24,,
280,C3L-04759-25,,
281,C3L-04759-26,,
282,C3L-04759-28,,
283,C3N-00167-22,,
284,C3N-00167-26,,
285,C3N-00167-21,,
286,C3N-00167-23,,
287,C3N-00167-24,,
288,C3N-00167-27,,
289,C3N-00169-23,,
290,C3N-00169-26,,
291,C3N-00169-21,,
292,C3N-00169-22,,
293,C3N-00169-24,,
294,C3N-00169-27,,
295,C3N-00180-22,,
296,C3N-00180-26,,
297,C3N-00180-21,,
298,C3N-00180-23,,
299,C3N-00180-24,,
300,C3N-00180-27,,
301,C3N-00199-22,,
302,C3N-00199-27,,
303,C3N-00199-21,,
304,C3N-00199-23,,
305,C3N-00199-26,,
306,C3N-00203-23,,
307,C3N-00203-27,,
308,C3N-00203-21,,
309,C3N-00203-22,,
310,C3N-00203-24,,
311,C3N-00203-26,,
312,C3N-00217-22,,
313,C3N-00217-24,,
314,C3N-00217-26,,
315,C3N-00217-21,,
316,C3N-00217-23,,
317,C3N-00217-27,,
318,C3N-00223-21,,
319,C3N-00223-27,,
320,C3N-00223-22,,
321,C3N-00223-23,,
322,C3N-00223-24,,
323,C3N-00223-25,,
324,C3N-00223-26,,
325,C3N-00223-28,,
326,C3N-00293-24,,
327,C3N-00293-25,,
328,C3N-00293-21,,
329,C3N-00293-22,,
330,C3N-00293-23,,
331,C3N-00545-21,,
332,C3N-00545-23,,
333,C3N-00545-26,,
334,C3N-00545-22,,
335,C3N-00545-24,,
336,C3N-00545-27,,
337,C3N-00546-21,,
338,C3N-00546-26,,
339,C3N-00546-22,,
340,C3N-00546-23,,
341,C3N-00546-24,,
342,C3N-00546-27,,
343,C3N-00547-21,,
344,C3N-00547-26,,
345,C3N-00547-22,,
346,C3N-00547-23,,
347,C3N-00547-24,,
348,C3N-00547-27,,
349,C3N-00549-23,,
350,C3N-00549-26,,
351,C3N-00549-27,,
352,C3N-00549-21,,
353,C3N-00549-22,,
354,C3N-00549-24,,
355,C3N-00550-22,,
356,C3N-00550-26,,
357,C3N-00550-21,,
358,C3N-00550-23,,
359,C3N-00550-24,,
360,C3N-00550-27,,
361,C3N-00551-24,,
362,C3N-00551-26,,
363,C3N-00551-21,,
364,C3N-00551-22,,
365,C3N-00551-23,,
366,C3N-00551-27,,
367,C3N-00552-22,,
368,C3N-00552-26,,
369,C3N-00552-21,,
370,C3N-00552-23,,
371,C3N-00552-24,,
372,C3N-00552-27,,
373,C3N-00556-23,,
374,C3N-00556-26,,
375,C3N-00556-21,,
376,C3N-00556-22,,
377,C3N-00556-24,,
378,C3N-00556-27,,
379,C3N-00560-22,,
380,C3N-00560-26,,
381,C3N-00560-21,,
382,C3N-00560-23,,
383,C3N-00560-24,,
384,C3N-00560-27,,
385,C3N-00574-21,,
386,C3N-00574-26,,
387,C3N-00574-27,,
388,C3N-00574-22,,
389,C3N-00574-23,,
390,C3N-00574-24,,
391,C3N-00578-24,,
392,C3N-00578-26,,
393,C3N-00578-21,,
394,C3N-00578-22,,
395,C3N-00578-23,,
396,C3N-00578-27,,
397,C3N-00579-22,,
398,C3N-00579-26,,
399,C3N-00579-21,,
400,C3N-00579-23,,
401,C3N-00579-24,,
402,C3N-00579-27,,
403,C3N-00737-21,,
404,C3N-00737-23,,
405,C3N-00737-26,,
406,C3N-00737-22,,
407,C3N-00737-27,,
408,C3N-01016-22,,
409,C3N-01016-26,,
410,C3N-01016-21,,
411,C3N-01016-23,,
412,C3N-01016-24,,
413,C3N-01016-27,,
414,C3N-01019-23,,
415,C3N-01019-26,,
416,C3N-01019-21,,
417,C3N-01019-22,,
418,C3N-01019-24,,
419,C3N-01019-27,,
420,C3N-01021-21,,
421,C3N-01021-26,,
422,C3N-01021-27,,
423,C3N-01021-22,,
424,C3N-01021-23,,
425,C3N-01021-24,,
426,C3N-01022-22,,
427,C3N-01022-26,,
428,C3N-01022-21,,
429,C3N-01022-23,,
430,C3N-01022-24,,
431,C3N-01022-27,,
432,C3N-01030-23,,
433,C3N-01030-26,,
434,C3N-01030-21,,
435,C3N-01030-22,,
436,C3N-01030-24,,
437,C3N-01030-27,,
438,C3N-01071-23,,
439,C3N-01071-26,,
440,C3N-01071-21,,
441,C3N-01071-22,,
442,C3N-01071-24,,
443,C3N-01071-27,,
