,train,val,test
55,C3L-00446-27,C3L-04759-25,C3L-02559-26
56,C3L-00510-22,C3L-04759-26,C3N-02582-21
57,C3L-00510-23,C3L-04759-28,C3N-02582-22
58,C3L-00510-24,C3N-00560-22,C3N-02582-23
59,C3L-00510-21,C3N-00560-26,C3N-02143-23
60,C3L-00510-25,C3N-00560-21,C3N-02143-26
61,C3L-00510-26,C3N-00560-23,C3N-02143-21
62,C3L-00893-22,C3N-00560-24,C3N-02143-22
63,C3L-00893-26,C3N-00560-27,C3N-02143-24
64,C3L-00893-21,C3N-01024-23,C3N-02143-27
65,C3L-00893-23,C3N-01024-26,C3L-03984-21
66,C3L-00893-24,C3N-01024-21,C3L-03984-25
67,C3L-00893-25,C3N-01024-22,C3L-03984-26
68,C3L-00913-23,C3N-01024-24,C3L-03984-22
69,C3L-00913-26,C3N-01024-27,C3L-03984-23
70,C3L-00913-21,C3N-02379-21,C3L-03984-24
71,C3L-00913-22,C3N-02379-22,C3L-03984-27
72,C3L-00973-23,C3N-02379-23,C3L-03984-28
73,C3L-00973-27,C3N-03074-22,C3N-04157-22
74,C3L-00973-21,C3N-03074-23,C3N-04157-26
75,C3L-00973-22,C3N-03074-21,C3N-04157-21
76,C3L-00973-24,C3N-00175-22,C3N-04157-23
77,C3L-00973-25,C3N-00175-26,C3N-00550-22
78,C3L-00973-28,C3N-00175-21,C3N-00550-26
79,C3L-01330-21,C3N-00175-23,C3N-00550-21
80,C3L-01330-22,C3N-00175-24,C3N-00550-23
81,C3L-01330-24,C3N-00175-27,C3N-00550-24
82,C3L-01330-23,C3L-02958-21,C3N-00550-27
83,C3L-01330-25,C3L-02958-26,C3L-04037-23
84,C3L-01330-26,93e30fd5-e57e-4503-a175-863c7d_D1_D1,C3L-04037-24
85,C3L-01682-21,C3L-02957-22,C3L-04037-26
86,C3L-01682-23,C3L-02957-26,C3L-04037-21
87,C3L-01682-24,C3L-02957-21,C3L-04037-22
88,C3L-01682-22,C3L-02957-23,C3L-04037-25
89,C3L-01683-26,C3N-02715-22,C3L-04037-27
90,C3L-01683-27,C3N-02715-26,C3L-04037-28
91,C3L-01683-29,C3N-02715-21,C3L-01632-22
92,C3L-01683-28,C3N-02715-23,C3L-01632-26
93,C3L-01862-21,C3N-00199-22,C3L-01632-21
94,C3L-01862-22,C3N-00199-27,C3L-01632-23
95,C3L-01862-23,C3N-00199-21,C3N-01415-21
96,C3L-01862-26,C3N-00199-23,C3N-01415-27
97,C3L-01889-21,C3N-00199-26,C3N-01415-22
98,C3L-01889-26,C3N-02193-25,C3N-01415-23
99,C3L-01890-22,C3N-02193-26,C3N-01415-24
100,C3L-01890-26,C3N-02193-27,C3N-01415-26
101,C3L-01924-23,C3N-02193-21,2f2e5477-42a4-4906-a943-bf7f80_D1_D1
102,C3L-01924-25,C3N-02193-22,
103,C3L-01924-27,C3N-02193-23,
104,C3L-01924-21,C3N-02193-24,
105,C3L-01924-22,,
106,C3L-01924-24,,
107,C3L-01924-28,,
108,C3L-02129-23,,
109,C3L-02129-21,,
110,C3L-02129-24,,
111,C3L-02129-22,,
112,C3L-02165-21,,
113,C3L-02165-24,,
114,C3L-02165-22,,
115,C3L-02165-23,,
116,C3L-02165-25,,
117,C3L-02169-21,,
118,C3L-02169-26,,
119,C3L-02169-22,,
120,C3L-02169-23,,
121,C3L-02169-24,,
122,C3L-02169-25,,
123,C3L-02219-21,,
124,C3L-02219-26,,
125,C3L-02219-22,,
126,C3L-02345-22,,
127,C3L-02345-26,,
128,C3L-02345-21,,
129,C3L-02345-23,,
130,C3L-02350-22,,
131,C3L-02350-26,,
132,C3L-02365-21,,
133,C3L-02365-23,,
134,C3L-02365-22,,
135,C3L-02365-24,,
136,C3L-02365-25,,
137,C3L-02508-22,,
138,C3L-02508-24,,
139,C3L-02508-21,,
140,C3L-02508-23,,
141,C3L-02508-25,,
142,C3L-02508-26,,
143,C3L-02513-23,,
144,C3L-02513-24,,
145,C3L-02513-21,,
146,C3L-02513-22,,
147,C3L-02513-25,,
148,C3L-02515-23,,
149,C3L-02515-24,,
150,C3L-02515-21,,
151,C3L-02515-22,,
152,C3L-02515-25,,
153,C3L-02549-22,,
154,C3L-02549-26,,
155,C3L-02549-21,,
156,C3L-02560-22,,
157,C3L-02560-26,,
158,C3L-02560-21,,
159,C3L-02601-21,,
160,C3L-02601-26,,
161,C3L-02616-25,,
162,C3L-02616-26,,
163,C3L-02616-21,,
164,C3L-02616-22,,
165,C3L-02616-23,,
166,C3L-02616-24,,
167,C3L-02616-27,,
168,C3L-02616-28,,
169,C3L-02643-21,,
170,C3L-02643-22,,
171,C3L-02643-27,,
172,C3L-02643-23,,
173,C3L-02643-24,,
174,C3L-02643-25,,
175,C3L-02643-26,,
176,C3L-02654-22,,
177,C3L-02654-26,,
178,C3L-02654-27,,
179,C3L-02654-28,,
180,C3L-02654-21,,
181,C3L-02654-23,,
182,C3L-02654-24,,
183,C3L-02654-25,,
184,C3L-02661-21,,
185,C3L-02661-26,,
186,C3L-02661-22,,
187,C3L-02661-23,,
188,C3L-02661-24,,
189,C3L-02661-25,,
190,C3L-02661-27,,
191,C3L-02893-22,,
192,C3L-02893-26,,
193,C3L-02961-21,,
194,C3L-02961-26,,
