,train,val,test
95,C3L-02707-21,C3N-00560-23,C3N-01409-23
96,C3L-02707-22,C3N-00560-24,C3N-01409-27
97,C3L-02707-25,C3N-00560-27,C3N-02234-21
98,C3L-02707-23,C3N-02572-21,C3N-02234-26
99,C3L-02707-24,C3N-02572-22,C3N-02234-22
100,C3L-02708-21,C3N-02572-23,C3N-02234-23
101,C3L-02708-22,C3N-02587-21,C3N-02234-24
102,C3L-02708-23,C3N-02587-22,C3N-02234-27
103,C3L-02708-24,C3N-02587-23,C3L-02616-25
104,C3L-02955-21,C3N-00433-23,C3L-02616-26
105,C3L-02970-23,C3N-00433-27,C3L-02616-21
106,C3L-02970-21,C3N-00433-21,C3L-02616-22
107,C3L-02970-22,C3N-00433-22,C3L-02616-23
108,C3L-02984-22,C3N-00433-24,C3L-02616-24
109,C3L-02984-23,C3N-00433-25,C3L-02616-27
110,C3L-02984-21,C3N-00433-26,C3L-02616-28
111,C3L-02984-25,C3N-03074-22,C3N-02088-24
112,C3L-03260-21,C3N-03074-23,C3N-02088-27
113,C3L-03266-21,C3N-03074-21,C3N-02088-21
114,C3L-03372-24,C3N-02729-21,C3N-02088-22
115,C3L-03372-22,C3N-02729-22,C3N-02088-23
116,C3L-03385-29,C3N-02729-23,C3N-02088-26
117,C3L-03385-26,C3L-04370-21,C3N-02237-23
118,C3L-03390-23,C3L-04370-22,C3N-02237-26
119,C3L-03390-24,C3L-04370-23,C3N-02237-21
120,C3L-03392-21,C3L-04370-24,C3N-02237-22
121,C3L-03392-23,C3L-04370-25,C3N-02237-24
122,C3L-03400-22,C3L-04370-26,C3N-02237-27
123,C3L-03400-25,C3L-04370-27,C3N-04180-21
124,C3L-03405-21,C3L-04370-28,C3N-04180-30
125,C3L-03405-26,C3N-02192-21,C3L-02348-22
126,C3L-03407-27,C3N-02192-26,C3L-02348-26
127,C3L-03407-29,C3N-02192-22,C3L-02348-21
128,C3L-03407-28,C3N-02192-23,C3L-00893-22
129,C3L-03407-26,C3N-02192-24,C3L-00893-26
130,C3L-03407-30,C3N-02192-25,C3L-00893-21
131,C3L-03681-24,C3N-02192-27,C3L-00893-23
132,C3L-03681-21,C3L-01682-21,C3L-00893-24
133,C3L-03681-22,C3L-01682-23,C3L-00893-25
134,C3L-03681-23,C3L-01682-24,C3L-01924-23
135,C3L-03727-21,C3L-01682-22,C3L-01924-25
136,C3L-03728-21,C3N-00572-24,C3L-01924-27
137,C3L-03740-21,C3N-00572-26,C3L-01924-21
138,C3L-03744-21,C3N-00572-21,C3L-01924-22
139,C3L-03744-22,C3N-00572-22,C3L-01924-24
140,C3L-03744-23,C3N-00572-23,C3L-01924-28
141,C3L-03747-21,C3N-00572-27,C3N-04330-21
142,C3L-03747-22,C3N-00199-22,C3N-04330-22
143,C3L-03747-23,C3N-00199-27,C3N-04330-23
144,C3L-03968-21,C3N-00199-21,C3N-04330-26
145,C3L-03968-22,C3N-00199-23,C3N-01016-22
146,C3L-03968-23,C3N-00199-26,C3N-01016-26
147,C3L-03968-24,C3N-03420-22,C3N-01016-21
148,C3L-03968-25,C3N-03420-29,C3N-01016-23
149,C3L-04036-21,C3N-03420-21,C3N-01016-24
150,C3L-04036-22,C3N-01071-23,C3N-01016-27
151,C3L-04036-23,C3N-01071-26,C3L-00083-21
152,C3L-04036-24,C3N-01071-21,C3L-00083-26
153,C3L-04036-25,C3N-01071-22,C3N-00217-22
154,C3L-04038-21,C3N-01071-24,C3N-00217-24
155,C3L-04038-23,C3N-01071-27,C3N-00217-26
156,C3L-04038-25,C3N-03057-22,C3N-00217-21
157,C3L-04038-22,C3N-03057-21,C3N-00217-23
158,C3L-04038-24,C3N-03057-23,C3N-00217-27
159,C3L-04081-21,C3N-00578-24,C3L-03726-23
160,C3L-04081-22,C3N-00578-26,C3L-03726-24
161,C3L-04081-23,C3N-00578-21,C3L-03726-21
162,C3L-04082-21,C3N-00578-22,C3L-03726-22
163,C3L-04082-22,C3N-00578-23,C3L-03726-25
164,C3L-04082-23,C3N-00578-27,C3L-03726-26
165,C3L-04083-22,C3N-03007-22,C3L-03268-21
166,C3L-04083-23,C3L-03628-26,C3L-03268-25
167,C3L-04083-21,C3L-03628-27,C3L-03268-22
168,C3L-04083-24,C3L-03628-28,C3L-03268-23
169,C3L-04083-25,C3L-03628-29,C3L-03268-24
170,C3L-04084-24,C3L-01703-27,C3L-03268-26
171,C3L-04084-21,C3L-01703-28,C3N-03840-21
172,C3L-04084-22,C3L-01703-29,C3N-03840-22
173,C3L-04084-23,C3L-01703-26,C3N-03840-23
174,C3L-04084-25,C3N-00436-21,C3L-03639-21
175,C3L-04085-21,C3N-00436-25,C3L-03639-22
176,C3L-04085-22,C3N-00436-22,C3L-03639-23
177,C3L-04085-23,C3N-02971-21,C3L-03639-24
178,C3L-04085-24,C3N-02971-22,C3N-02997-21
179,C3L-04085-25,C3N-02971-23,C3N-02997-23
180,C3L-04090-21,C3N-01907-21,C3N-02585-21
181,C3L-04090-22,C3N-01907-22,C3N-02585-22
182,C3L-04090-23,C3N-04282-21,C3N-02585-23
183,C3L-04090-24,C3N-04282-23,C3L-01453-23
184,C3L-04213-21,C3N-01166-21,C3L-01453-24
185,C3L-04213-22,C3N-01166-22,C3L-01453-21
186,C3L-04213-23,C3N-01378-22,C3L-01453-22
187,C3L-04213-24,C3L-01662-23,C3L-01453-25
188,C3L-04213-25,C3L-01662-21,C3L-01453-26
189,C3L-04339-21,C3L-01662-22,C3L-02809-24
190,C3L-04339-22,C3L-01662-26,C3L-02809-26
191,C3L-04339-23,C3L-02606-21,C3L-02809-21
192,C3L-04339-24,C3L-02606-22,C3L-02809-22
193,C3L-04339-25,C3L-02606-24,C3L-02809-23
194,C3L-04359-24,C3L-02606-23,C3L-02809-25
195,C3L-04359-21,C3L-02118-21,C3L-02809-27
196,C3L-04359-22,C3L-02118-22,C3L-00881-21
197,C3L-04359-23,C3L-02118-23,C3L-00881-23
198,C3L-04359-25,C3L-02118-24,C3L-00881-25
199,C3L-04362-25,C3N-00957-21,C3L-00881-22
200,C3L-04362-21,C3N-00957-26,C3L-00881-24
201,C3L-04362-22,C3N-00957-27,C3L-00881-26
202,C3L-04362-23,C3N-00957-22,C3N-01383-21
203,C3L-04362-24,C3N-00957-23,C3N-01383-23
204,C3L-04539-21,C3N-02944-21,C3N-01716-23
205,C3L-04731-25,C3N-02944-23,C3L-01053-28
206,C3L-04731-21,C3N-02944-22,C3L-01053-27
207,C3L-04731-22,C3N-02069-22,C3L-01053-23
208,C3L-04731-23,C3N-02069-23,C3L-01053-25
209,C3L-04731-24,C3N-02069-21,C3N-03006-22
210,C3L-04795-22,C3L-00102-21,C3N-03006-21
211,C3L-04795-21,C3L-00102-26,C3L-01328-21
212,C3L-04795-23,C3L-00102-22,C3L-01328-23
213,C3L-04795-24,C3L-04072-21,C3L-01328-22
214,C3L-04795-25,C3L-04072-22,C3L-01328-24
215,C3L-05239-21,C3N-02632-25,C3N-03670-21
216,C3L-05239-22,C3N-02632-26,C3N-03670-22
217,C3L-05239-23,C3N-01878-21,C3N-03000-22
218,C3L-05239-24,C3N-01878-22,C3L-02899-21
219,C3L-05239-25,C3N-01878-25,C3L-02899-26
220,C3L-05481-22,C3L-00361-21,C3L-02899-22
221,C3L-05481-23,C3L-00361-26,C3N-00516-21
222,C3L-07213-21,C3L-00361-22,C3N-00516-22
223,C3L-07611-21,C3L-02602-22,C3N-00516-25
224,C3L-07611-22,C3L-02602-26,C3N-03854-21
225,C3L-07611-23,C3L-02602-21,C3N-03854-22
226,C3N-00663-21,C3L-02602-23,C3N-03854-23
227,C3N-00663-22,C3L-02354-22,C3L-03594-21
228,C3N-00663-23,C3L-02354-21,C3L-03594-22
229,C3N-00663-24,C3L-02354-23,C3L-03594-23
230,C3N-01192-21,C3L-03152-22,C3L-03594-24
231,C3N-01192-25,C3L-03152-21,C3N-02274-21
232,C3N-01192-23,C3L-01729-21,C3N-02274-22
233,C3N-01197-21,C3L-01729-22,C3N-02274-26
234,C3N-01334-23,C3N-01172-21,C3N-00328-25
235,C3N-01334-22,C3N-01172-22,C3N-00328-21
236,C3N-01364-22,C3N-02789-21,C3N-00328-22
237,C3N-01364-23,C3L-01257-21,C3N-00328-23
238,C3N-01366-22,C3L-01257-22,C3N-00328-24
239,C3N-01366-21,C3L-02125-27,C3N-00328-26
240,C3N-01367-22,C3L-02125-24,C3N-00328-27
241,C3N-01368-23,C3L-02125-25,C3N-00328-28
242,C3N-01368-21,C3L-02125-26,C3L-02399-21
243,C3N-01369-21,C3L-02125-28,C3L-00780-23
244,C3N-01370-26,C3N-01525-22,C3L-00780-25
245,C3N-01370-24,C3N-01525-26,C3L-00780-21
246,C3N-01515-21,C3N-01525-21,C3L-00780-22
247,C3N-01517-21,C3N-01525-23,C3L-00780-24
248,C3N-01517-22,C3L-00137-22,C3L-00780-26
249,C3N-01517-23,C3L-00137-23,C3L-00780-27
250,C3N-01518-21,C3L-00137-26,C3N-03005-23
251,C3N-01518-22,C3N-00383-24,C3L-01275-21
252,C3N-01518-23,C3N-00383-26,C3L-01275-22
253,C3N-01798-21,C3N-00383-21,C3L-00157-22
254,C3N-01798-22,C3N-00383-22,C3L-00157-26
255,C3N-01798-23,C3N-00383-23,C3N-02061-22
256,C3N-01814-21,C3N-00383-25,C3N-02061-21
257,C3N-01814-22,C3N-00383-27,C3N-02061-23
258,C3N-01814-23,C3N-00383-28,C3N-02061-26
259,C3N-01815-21,C3N-02678-22,C3L-01631-21
260,C3N-01815-22,C3N-02678-21,C3L-01631-23
261,C3N-01815-23,C3N-00755-21,C3L-01631-26
262,C3N-01816-21,C3N-00755-22,C3L-05848-21
263,C3N-01816-22,C3N-00755-23,C3L-05848-24
264,C3N-01817-21,C3N-00755-24,C3N-02247-21
265,C3N-01817-22,C3N-00734-21,C3N-02247-22
266,C3N-01818-22,C3N-00734-23,C3N-02247-23
267,C3N-01818-21,C3N-00734-22,C3N-02247-24
268,C3N-01818-23,C3N-00734-26,C3N-02247-25
269,C3N-01849-24,C3N-02296-22,C3L-01840-22
270,C3N-01849-21,C3N-02296-21,C3L-01840-21
271,C3N-01849-22,C3N-02296-25,C3L-01840-23
272,C3N-01849-23,C3L-01633-21,C3L-01840-26
273,C3N-01850-21,C3L-01633-22,C3L-00918-21
274,C3N-01850-23,C3L-01633-26,C3N-01765-21
275,C3N-01851-21,C3L-01633-23,C3N-01765-25
276,C3N-01852-24,C3L-02357-21,C3N-01765-24
277,C3N-01852-25,C3L-02357-22,C3N-02062-23
278,C3N-01857-21,C3L-02357-23,C3N-02062-21
279,C3N-01857-22,C3L-02357-26,C3N-02062-22
280,C3N-02181-22,C3L-00358-21,C3N-02062-26
281,C3N-02181-21,C3L-00358-22,C3N-01880-23
282,C3N-02181-23,C3L-00358-26,C3N-01880-24
283,C3N-02183-21,C3L-01246-21,C3N-01880-25
284,C3N-02183-22,C3L-01246-22,C3N-01537-21
285,C3N-02183-23,C3N-00860-21,C3N-01537-22
286,C3N-02185-21,C3N-00860-23,C3N-01537-23
287,C3N-02185-22,C3N-00860-24,C3N-01537-26
288,C3N-02185-23,C3N-00860-22,C3L-01274-21
289,C3N-02188-23,C3N-00860-25,C3L-02557-22
290,C3N-02188-21,C3L-01248-21,C3L-02557-26
291,C3N-02188-22,C3L-01248-22,C3L-02557-21
292,C3N-02255-22,C3N-02598-21,C3L-02557-23
293,C3N-02256-21,C3N-02598-23,C3N-00322-23
294,C3N-02259-21,C3N-02598-25,C3N-00322-21
295,C3N-02599-23,,C3N-00322-22
296,C3N-02681-22,,C3N-00322-24
297,C3N-02682-22,,C3N-00322-25
298,C3N-02683-25,,C3N-00322-26
299,C3N-02683-26,,C3N-00322-27
300,C3N-02683-22,,C3N-00322-28
301,C3N-02684-21,,C3L-05849-22
302,C3N-02684-22,,C3L-05849-21
303,C3N-02684-28,,C3L-05849-23
304,C3N-02769-22,,C3L-05849-24
305,C3N-02769-21,,C3N-01217-21
306,C3N-02769-23,,C3N-01217-22
307,C3N-02770-28,,C3N-01217-23
308,C3N-02770-30,,C3N-01217-26
309,C3N-02770-29,,C3N-00850-22
310,C3N-02782-21,,C3N-00850-21
311,C3N-02784-21,,C3N-00850-23
312,C3N-02784-23,,C3N-00850-26
313,C3N-02784-22,,C3L-03467-21
314,C3N-02786-22,,C3L-03467-22
315,C3N-02786-21,,C3L-03467-23
316,C3N-02786-23,,C3L-03467-24
317,C3N-02788-21,,
318,C3N-02788-23,,
319,C3N-02788-22,,
320,C3N-03001-21,,
321,C3N-03001-22,,
322,C3N-03001-23,,
323,C3N-03001-24,,
324,C3N-03003-21,,
325,C3N-03003-22,,
326,C3N-03003-23,,
327,C3N-03070-22,,
328,C3N-03070-21,,
329,C3N-03180-22,,
330,C3N-03180-21,,
331,C3N-03180-23,,
332,C3N-03182-22,,
333,C3N-03182-21,,
334,C3N-03182-23,,
335,C3N-03183-22,,
336,C3N-03183-23,,
337,C3N-03183-21,,
338,C3N-03184-22,,
339,C3N-03184-21,,
340,C3N-03184-23,,
341,C3N-03186-21,,
342,C3N-03186-22,,
343,C3N-03186-23,,
344,C3N-03187-23,,
345,C3N-03187-21,,
346,C3N-03187-22,,
347,C3N-03188-22,,
348,C3N-03188-21,,
349,C3N-03188-23,,
350,C3N-03446-21,,
351,C3N-03446-22,,
352,C3N-03446-23,,
353,C3N-03446-24,,
354,C3N-03446-25,,
355,C3N-03448-21,,
356,C3N-03449-21,,
357,C3N-03450-22,,
358,C3N-03450-24,,
359,C3N-03450-25,,
360,C3N-03450-26,,
361,C3N-03450-28,,
362,C3N-03450-30,,
363,C3N-03453-21,,
364,C3N-03484-22,,
365,C3N-03484-21,,
366,C3N-03755-21,,
367,C3N-03756-21,,
368,C3N-03756-22,,
369,C3N-03757-27,,
370,C3N-03757-26,,
371,C3N-03789-25,,
372,C3N-03791-22,,
373,C3N-03791-23,,
374,C3N-03791-24,,
375,C3N-03792-26,,
376,C3N-03797-21,,
377,C3N-03797-22,,
378,C3N-03797-23,,
379,C3N-03802-21,,
380,C3N-03802-22,,
381,C3N-03802-23,,
382,C3N-03935-21,,
383,C3N-03935-22,,
384,C3N-03935-23,,
385,C3N-03939-22,,
386,C3N-03939-21,,
387,C3N-03939-23,,
388,C3N-04092-23,,
389,C3N-04092-21,,
390,C3N-04092-22,,
391,C3N-04094-21,,
392,C3N-04094-22,,
393,C3N-04094-23,,
394,C3N-04097-21,,
395,C3N-04097-22,,
396,C3N-04097-23,,
397,C3N-04098-21,,
398,C3N-04098-22,,
399,C3N-04098-23,,
400,C3N-04100-22,,
401,C3N-04100-21,,
402,C3N-04100-23,,
403,C3N-04113-21,,
404,C3N-04113-23,,
405,C3N-04113-22,,
406,C3N-04312-22,,
407,C3N-04312-21,,
408,C3N-04312-23,,
409,C3N-04683-22,,
410,C3N-04686-24,,
411,C3N-04686-21,,
412,C3N-04686-22,,
413,C3N-04686-23,,
414,C3N-04687-21,,
415,C3N-04687-22,,
416,C3N-04687-23,,
417,C3N-04691-21,,
418,C3N-04693-21,,
419,C3N-04695-23,,
420,C3N-05135-21,,
421,C3N-05135-22,,
422,C3N-05991-21,,
423,C3N-05991-22,,
424,9f905736-f662-41d6-b3ac-16758d_D1_D1,,
425,93e30fd5-e57e-4503-a175-863c7d_D1_D1,,
426,5a84eae1-197e-4463-ad65-59becc_D1_D1,,
427,2f2e5477-42a4-4906-a943-bf7f80_D1_D1,,
428,C3L-00001-21,,
429,C3L-00001-26,,
430,C3L-00009-21,,
431,C3L-00009-26,,
432,C3L-00080-21,,
433,C3L-00080-26,,
434,C3L-00093-21,,
435,C3L-00093-26,,
436,C3L-00094-21,,
437,C3L-00094-26,,
438,C3L-00095-21,,
439,C3L-00095-26,,
440,C3L-00095-22,,
441,C3L-00095-23,,
442,C3L-00140-22,,
443,C3L-00140-26,,
444,C3L-00140-21,,
445,C3L-00263-24,,
446,C3L-00263-25,,
447,C3L-00263-28,,
448,C3L-00263-21,,
449,C3L-00263-22,,
450,C3L-00263-23,,
451,C3L-00263-26,,
452,C3L-00263-27,,
453,C3L-00279-22,,
454,C3L-00279-23,,
455,C3L-00279-25,,
456,C3L-00279-21,,
457,C3L-00279-24,,
458,C3L-00279-26,,
459,C3L-00368-21,,
460,C3L-00368-26,,
461,C3L-00368-22,,
462,C3L-00412-21,,
463,C3L-00412-26,,
464,C3L-00422-21,,
465,C3L-00422-22,,
466,C3L-00422-25,,
467,C3L-00422-23,,
468,C3L-00422-24,,
469,C3L-00422-26,,
470,C3L-00444-23,,
471,C3L-00444-28,,
472,C3L-00444-21,,
473,C3L-00444-22,,
474,C3L-00444-26,,
475,C3L-00444-27,,
476,C3L-00446-21,,
477,C3L-00446-25,,
478,C3L-00446-22,,
479,C3L-00446-23,,
480,C3L-00446-24,,
481,C3L-00446-26,,
482,C3L-00446-27,,
483,C3L-00510-22,,
484,C3L-00510-23,,
485,C3L-00510-24,,
486,C3L-00510-21,,
487,C3L-00510-25,,
488,C3L-00510-26,,
489,C3L-00604-21,,
490,C3L-00604-26,,
491,C3L-00604-22,,
492,C3L-00604-23,,
493,C3L-00913-23,,
494,C3L-00913-26,,
495,C3L-00913-21,,
496,C3L-00913-22,,
497,C3L-00973-23,,
498,C3L-00973-27,,
499,C3L-00973-21,,
500,C3L-00973-22,,
501,C3L-00973-24,,
502,C3L-00973-25,,
503,C3L-00973-28,,
504,C3L-01330-21,,
505,C3L-01330-22,,
506,C3L-01330-24,,
507,C3L-01330-23,,
508,C3L-01330-25,,
509,C3L-01330-26,,
510,C3L-01632-22,,
511,C3L-01632-26,,
512,C3L-01632-21,,
513,C3L-01632-23,,
514,C3L-01683-26,,
515,C3L-01683-27,,
516,C3L-01683-29,,
517,C3L-01683-28,,
518,C3L-01862-21,,
519,C3L-01862-22,,
520,C3L-01862-23,,
521,C3L-01862-26,,
522,C3L-01889-21,,
523,C3L-01889-26,,
524,C3L-01890-22,,
525,C3L-01890-26,,
526,C3L-02129-23,,
527,C3L-02129-21,,
528,C3L-02129-24,,
529,C3L-02129-22,,
530,C3L-02165-21,,
531,C3L-02165-24,,
532,C3L-02165-22,,
533,C3L-02165-23,,
534,C3L-02165-25,,
535,C3L-02219-21,,
536,C3L-02219-26,,
537,C3L-02219-22,,
538,C3L-02345-22,,
539,C3L-02345-26,,
540,C3L-02345-21,,
541,C3L-02345-23,,
542,C3L-02350-22,,
543,C3L-02350-26,,
544,C3L-02513-23,,
545,C3L-02513-24,,
546,C3L-02513-21,,
547,C3L-02513-22,,
548,C3L-02513-25,,
549,C3L-02515-23,,
550,C3L-02515-24,,
551,C3L-02515-21,,
552,C3L-02515-22,,
553,C3L-02515-25,,
554,C3L-02549-22,,
555,C3L-02549-26,,
556,C3L-02549-21,,
557,C3L-02559-21,,
558,C3L-02559-26,,
559,C3L-02601-21,,
560,C3L-02601-26,,
561,C3L-02643-21,,
562,C3L-02643-22,,
563,C3L-02643-27,,
564,C3L-02643-23,,
565,C3L-02643-24,,
566,C3L-02643-25,,
567,C3L-02643-26,,
568,C3L-02654-22,,
569,C3L-02654-26,,
570,C3L-02654-27,,
571,C3L-02654-28,,
572,C3L-02654-21,,
573,C3L-02654-23,,
574,C3L-02654-24,,
575,C3L-02654-25,,
576,C3L-02834-23,,
577,C3L-02834-24,,
578,C3L-02834-25,,
579,C3L-02834-26,,
580,C3L-02834-21,,
581,C3L-02834-22,,
582,C3L-02893-22,,
583,C3L-02893-26,,
584,C3L-02954-21,,
585,C3L-02954-26,,
586,C3L-02957-22,,
587,C3L-02957-26,,
588,C3L-02957-21,,
589,C3L-02957-23,,
590,C3L-02958-21,,
591,C3L-02958-26,,
592,C3L-02961-21,,
593,C3L-02961-26,,
594,C3L-02967-21,,
595,C3L-02967-26,,
596,C3L-03262-21,,
597,C3L-03262-23,,
598,C3L-03262-24,,
599,C3L-03262-25,,
600,C3L-03262-22,,
601,C3L-03262-26,,
602,C3L-03271-21,,
603,C3L-03271-22,,
604,C3L-03271-24,,
605,C3L-03271-25,,
606,C3L-03271-26,,
607,C3L-03271-23,,
608,C3L-03462-24,,
609,C3L-03462-21,,
610,C3L-03462-22,,
611,C3L-03462-23,,
612,C3L-03642-21,,
613,C3L-03642-22,,
614,C3L-03679-22,,
615,C3L-03679-21,,
616,C3L-03717-21,,
617,C3L-03717-22,,
618,C3L-03721-21,,
619,C3L-03721-22,,
620,C3L-03969-23,,
621,C3L-03969-24,,
622,C3L-03969-25,,
623,C3L-03969-26,,
624,C3L-03969-27,,
625,C3L-03969-28,,
626,C3L-03969-21,,
627,C3L-03969-22,,
628,C3L-03976-25,,
629,C3L-03976-26,,
630,C3L-03976-21,,
631,C3L-03976-22,,
632,C3L-03976-23,,
633,C3L-03976-24,,
634,C3L-03976-27,,
635,C3L-03976-28,,
636,C3L-03984-21,,
637,C3L-03984-25,,
638,C3L-03984-26,,
639,C3L-03984-22,,
640,C3L-03984-23,,
641,C3L-03984-24,,
642,C3L-03984-27,,
643,C3L-03984-28,,
644,C3L-03985-23,,
645,C3L-03985-24,,
646,C3L-03985-26,,
647,C3L-03985-28,,
648,C3L-03985-21,,
649,C3L-03985-22,,
650,C3L-03985-25,,
651,C3L-03985-27,,
652,C3L-04031-25,,
653,C3L-04031-26,,
654,C3L-04031-21,,
655,C3L-04031-22,,
656,C3L-04031-23,,
657,C3L-04031-24,,
658,C3L-04031-27,,
659,C3L-04031-28,,
660,C3L-04033-21,,
661,C3L-04033-22,,
662,C3L-04033-27,,
663,C3L-04033-23,,
664,C3L-04033-24,,
665,C3L-04033-25,,
666,C3L-04033-26,,
667,C3L-04033-28,,
668,C3L-04037-23,,
669,C3L-04037-24,,
670,C3L-04037-26,,
671,C3L-04037-21,,
672,C3L-04037-22,,
673,C3L-04037-25,,
674,C3L-04037-27,,
675,C3L-04037-28,,
676,C3L-04040-21,,
677,C3L-04040-22,,
678,C3L-04040-23,,
679,C3L-04040-24,,
680,C3L-04040-25,,
681,C3L-04040-26,,
682,C3L-04040-27,,
683,C3L-04040-28,,
684,C3L-04365-22,,
685,C3L-04365-24,,
686,C3L-04365-25,,
687,C3L-04365-28,,
688,C3L-04365-21,,
689,C3L-04365-23,,
690,C3L-04365-26,,
691,C3L-04365-27,,
692,C3L-04373-21,,
