,train,val,test
69,C3L-00973-22,C3N-03210-21,C3N-03205-21
70,C3L-00973-24,C3L-02348-22,C3N-03205-23
71,C3L-00973-25,C3L-02348-26,C3N-03205-22
72,C3L-00973-28,C3L-02348-21,C3L-02616-25
73,C3L-01330-21,C3N-00578-24,C3L-02616-26
74,C3L-01330-22,C3N-00578-26,C3L-02616-21
75,C3L-01330-24,C3N-00578-21,C3L-02616-22
76,C3L-01330-23,C3N-00578-22,C3L-02616-23
77,C3L-01330-25,C3N-00578-23,C3L-02616-24
78,C3L-01330-26,C3N-00578-27,C3L-02616-27
79,C3L-01632-22,C3N-03074-22,C3L-02616-28
80,C3L-01632-26,C3N-03074-23,C3L-02958-21
81,C3L-01632-21,C3N-03074-21,C3L-02958-26
82,C3L-01632-23,C3N-03212-21,C3N-02424-21
83,C3L-01682-21,C3N-03212-23,C3N-02424-22
84,C3L-01682-23,C3N-03212-22,C3N-02424-23
85,C3L-01682-24,C3N-02290-21,C3L-00444-23
86,C3L-01682-22,C3N-02290-29,C3L-00444-28
87,C3L-01683-26,C3N-02290-22,C3L-00444-21
88,C3L-01683-27,C3N-00547-21,C3L-00444-22
89,C3L-01683-29,C3N-00547-26,C3L-00444-26
90,C3L-01683-28,C3N-00547-22,C3L-00444-27
91,C3L-01889-21,C3N-00547-23,C3N-00560-22
92,C3L-01889-26,C3N-00547-24,C3N-00560-26
93,C3L-01890-22,C3N-00547-27,C3N-00560-21
94,C3L-01890-26,C3L-03268-21,C3N-00560-23
95,C3L-02165-21,C3L-03268-25,C3N-00560-24
96,C3L-02165-24,C3L-03268-22,C3N-00560-27
97,C3L-02165-22,C3L-03268-23,C3L-04033-21
98,C3L-02165-23,C3L-03268-24,C3L-04033-22
99,C3L-02165-25,C3L-03268-26,C3L-04033-27
100,C3L-02169-21,C3N-01022-22,C3L-04033-23
101,C3L-02169-26,C3N-01022-26,C3L-04033-24
102,C3L-02169-22,C3N-01022-21,C3L-04033-25
103,C3L-02169-23,C3N-01022-23,C3L-04033-26
104,C3L-02169-24,C3N-01022-24,C3L-04033-28
105,C3L-02169-25,C3N-01022-27,C3N-02920-23
106,C3L-02219-21,,C3N-02920-26
107,C3L-02219-26,,C3N-02920-21
108,C3L-02219-22,,C3N-02920-22
109,C3L-02345-22,,C3N-02920-24
110,C3L-02345-26,,C3N-02920-27
111,C3L-02345-21,,C3L-02560-22
112,C3L-02345-23,,C3L-02560-26
113,C3L-02350-22,,C3L-02560-21
114,C3L-02350-26,,
115,C3L-02365-21,,
116,C3L-02365-23,,
117,C3L-02365-22,,
118,C3L-02365-24,,
119,C3L-02365-25,,
120,C3L-02508-22,,
121,C3L-02508-24,,
122,C3L-02508-21,,
123,C3L-02508-23,,
124,C3L-02508-25,,
125,C3L-02508-26,,
126,C3L-02513-23,,
127,C3L-02513-24,,
128,C3L-02513-21,,
129,C3L-02513-22,,
130,C3L-02513-25,,
131,C3L-02515-23,,
132,C3L-02515-24,,
133,C3L-02515-21,,
134,C3L-02515-22,,
135,C3L-02549-22,,
136,C3L-02549-26,,
137,C3L-02549-21,,
138,C3L-02559-21,,
139,C3L-02559-26,,
140,C3L-02601-21,,
141,C3L-02601-26,,
142,C3L-02643-21,,
143,C3L-02643-22,,
144,C3L-02643-27,,
145,C3L-02643-23,,
146,C3L-02643-24,,
147,C3L-02643-25,,
148,C3L-02643-26,,
149,C3L-02654-22,,
150,C3L-02654-26,,
151,C3L-02654-27,,
152,C3L-02654-28,,
153,C3L-02654-21,,
154,C3L-02654-23,,
155,C3L-02654-24,,
156,C3L-02654-25,,
157,C3L-02661-21,,
158,C3L-02661-26,,
159,C3L-02661-22,,
160,C3L-02661-23,,
161,C3L-02661-24,,
162,C3L-02661-25,,
163,C3L-02661-27,,
164,C3L-02893-22,,
165,C3L-02893-26,,
166,C3L-02954-21,,
167,C3L-02954-26,,
168,C3L-02957-22,,
169,C3L-02957-26,,
170,C3L-02957-21,,
171,C3L-02957-23,,
172,C3L-02961-21,,
173,C3L-02961-26,,
174,C3L-02967-21,,
175,C3L-02967-26,,
176,C3L-03262-21,,
177,C3L-03262-23,,
178,C3L-03262-24,,
179,C3L-03262-25,,
180,C3L-03262-22,,
181,C3L-03262-26,,
182,C3L-03271-21,,
183,C3L-03271-22,,
184,C3L-03271-24,,
185,C3L-03271-25,,
186,C3L-03271-26,,
187,C3L-03271-23,,
188,C3L-03462-24,,
189,C3L-03462-21,,
190,C3L-03462-22,,
191,C3L-03462-23,,
192,C3L-03463-27,,
193,C3L-03463-26,,
194,C3L-03642-21,,
195,C3L-03642-22,,
196,C3L-03679-22,,
197,C3L-03679-21,,
198,C3L-03717-21,,
199,C3L-03717-22,,
200,C3L-03721-21,,
201,C3L-03721-22,,
202,C3L-03726-23,,
203,C3L-03726-24,,
204,C3L-03726-21,,
205,C3L-03726-22,,
206,C3L-03726-25,,
207,C3L-03726-26,,
208,C3L-03969-23,,
209,C3L-03969-24,,
210,C3L-03969-25,,
211,C3L-03969-26,,
212,C3L-03969-27,,
213,C3L-03969-28,,
214,C3L-03969-21,,
215,C3L-03969-22,,
216,C3L-03976-25,,
217,C3L-03976-26,,
218,C3L-03976-21,,
219,C3L-03976-22,,
220,C3L-03976-23,,
221,C3L-03976-24,,
222,C3L-03976-27,,
223,C3L-03976-28,,
224,C3L-03985-23,,
225,C3L-03985-24,,
226,C3L-03985-26,,
227,C3L-03985-28,,
228,C3L-03985-21,,
229,C3L-03985-22,,
230,C3L-03985-25,,
231,C3L-03985-27,,
232,C3L-04031-25,,
233,C3L-04031-26,,
234,C3L-04031-21,,
235,C3L-04031-22,,
236,C3L-04031-23,,
237,C3L-04031-24,,
238,C3L-04031-27,,
239,C3L-04031-28,,
240,C3L-04040-21,,
241,C3L-04040-22,,
242,C3L-04040-23,,
243,C3L-04040-24,,
244,C3L-04040-25,,
245,C3L-04040-26,,
246,C3L-04040-27,,
247,C3L-04040-28,,
248,C3L-04365-22,,
249,C3L-04365-24,,
250,C3L-04365-25,,
251,C3L-04365-28,,
252,C3L-04365-21,,
253,C3L-04365-23,,
254,C3L-04365-26,,
255,C3L-04365-27,,
256,C3L-04757-23,,
257,C3L-04757-26,,
258,C3L-04757-21,,
259,C3L-04757-22,,
260,C3L-04757-24,,
261,C3L-04757-25,,
262,C3L-04757-27,,
263,C3L-04757-28,,
264,C3N-00167-22,,
265,C3N-00167-26,,
266,C3N-00167-21,,
267,C3N-00167-23,,
268,C3N-00167-24,,
269,C3N-00167-27,,
270,C3N-00169-23,,
271,C3N-00169-26,,
272,C3N-00169-21,,
273,C3N-00169-22,,
274,C3N-00169-24,,
275,C3N-00169-27,,
276,C3N-00175-22,,
277,C3N-00175-26,,
278,C3N-00175-21,,
279,C3N-00175-23,,
280,C3N-00175-24,,
281,C3N-00175-27,,
282,C3N-00180-22,,
283,C3N-00180-26,,
284,C3N-00180-21,,
285,C3N-00180-23,,
286,C3N-00180-24,,
287,C3N-00180-27,,
288,C3N-00199-22,,
289,C3N-00199-27,,
290,C3N-00199-21,,
291,C3N-00199-23,,
292,C3N-00199-26,,
293,C3N-00203-23,,
294,C3N-00203-27,,
295,C3N-00203-21,,
296,C3N-00203-22,,
297,C3N-00203-24,,
298,C3N-00203-26,,
299,C3N-00217-22,,
300,C3N-00217-24,,
301,C3N-00217-26,,
302,C3N-00217-21,,
303,C3N-00217-23,,
304,C3N-00217-27,,
305,C3N-00223-21,,
306,C3N-00223-27,,
307,C3N-00223-22,,
308,C3N-00223-23,,
309,C3N-00223-24,,
310,C3N-00223-25,,
311,C3N-00223-26,,
312,C3N-00223-28,,
313,C3N-00293-24,,
314,C3N-00293-25,,
315,C3N-00293-21,,
316,C3N-00293-22,,
317,C3N-00293-23,,
318,C3N-00294-22,,
319,C3N-00294-21,,
320,C3N-00294-23,,
321,C3N-00294-24,,
322,C3N-00294-25,,
323,C3N-00433-23,,
324,C3N-00433-27,,
325,C3N-00433-21,,
326,C3N-00433-22,,
327,C3N-00433-24,,
328,C3N-00433-25,,
329,C3N-00433-26,,
330,C3N-00545-21,,
331,C3N-00545-23,,
332,C3N-00545-26,,
333,C3N-00545-22,,
334,C3N-00545-24,,
335,C3N-00545-27,,
336,C3N-00546-21,,
337,C3N-00546-26,,
338,C3N-00546-22,,
339,C3N-00546-23,,
340,C3N-00546-24,,
341,C3N-00546-27,,
342,C3N-00549-23,,
343,C3N-00549-26,,
344,C3N-00549-27,,
345,C3N-00549-21,,
346,C3N-00549-22,,
347,C3N-00549-24,,
348,C3N-00550-22,,
349,C3N-00550-26,,
350,C3N-00550-21,,
351,C3N-00550-23,,
352,C3N-00550-24,,
353,C3N-00550-27,,
354,C3N-00551-24,,
355,C3N-00551-26,,
356,C3N-00551-21,,
357,C3N-00551-22,,
358,C3N-00551-23,,
359,C3N-00551-27,,
360,C3N-00552-22,,
361,C3N-00552-26,,
362,C3N-00552-21,,
363,C3N-00552-23,,
364,C3N-00552-24,,
365,C3N-00552-27,,
366,C3N-00556-23,,
367,C3N-00556-26,,
368,C3N-00556-21,,
369,C3N-00556-22,,
370,C3N-00556-24,,
371,C3N-00556-27,,
372,C3N-00572-24,,
373,C3N-00572-26,,
374,C3N-00572-21,,
375,C3N-00572-22,,
376,C3N-00572-23,,
377,C3N-00572-27,,
378,C3N-00574-21,,
379,C3N-00574-26,,
380,C3N-00574-27,,
381,C3N-00574-22,,
382,C3N-00574-23,,
383,C3N-00574-24,,
384,C3N-00579-22,,
385,C3N-00579-26,,
386,C3N-00579-21,,
387,C3N-00579-23,,
388,C3N-00579-24,,
389,C3N-00579-27,,
390,C3N-00580-23,,
391,C3N-00580-26,,
392,C3N-00580-21,,
393,C3N-00580-22,,
394,C3N-00580-24,,
395,C3N-00580-27,,
396,C3N-00704-21,,
397,C3N-00704-22,,
398,C3N-00704-23,,
399,C3N-00704-24,,
400,C3N-00737-21,,
401,C3N-00737-23,,
402,C3N-00737-26,,
403,C3N-00737-22,,
404,C3N-00737-27,,
405,C3N-00738-21,,
406,C3N-00738-23,,
407,C3N-00738-22,,
408,C3N-00738-24,,
409,C3N-00959-22,,
410,C3N-00959-26,,
411,C3N-00959-21,,
412,C3N-00959-23,,
413,C3N-00959-27,,
414,C3N-01016-22,,
415,C3N-01016-26,,
416,C3N-01016-21,,
417,C3N-01016-23,,
418,C3N-01016-24,,
419,C3N-01016-27,,
420,C3N-01019-23,,
421,C3N-01019-26,,
422,C3N-01019-21,,
423,C3N-01019-22,,
424,C3N-01019-24,,
425,C3N-01019-27,,
426,C3N-01023-24,,
427,C3N-01023-26,,
428,C3N-01023-21,,
429,C3N-01023-22,,
430,C3N-01023-23,,
431,C3N-01023-27,,
432,C3N-01024-23,,
433,C3N-01024-26,,
434,C3N-01024-21,,
435,C3N-01024-22,,
436,C3N-01024-24,,
437,C3N-01024-27,,
438,C3N-01030-23,,
439,C3N-01030-26,,
440,C3N-01030-21,,
441,C3N-01030-22,,
442,C3N-01030-24,,
443,C3N-01030-27,,
444,C3N-01071-23,,
445,C3N-01071-26,,
446,C3N-01071-21,,
447,C3N-01071-22,,
448,C3N-01071-24,,
449,C3N-01071-27,,
450,C3N-01072-22,,
451,C3N-01072-26,,
452,C3N-01072-21,,
453,C3N-01072-23,,
454,C3N-01072-24,,
455,C3N-01072-27,,
456,C3N-01074-21,,
457,C3N-01074-22,,
458,C3N-01074-23,,
459,C3N-01074-24,,
460,C3N-01074-26,,
461,C3N-01074-27,,
462,C3N-01405-21,,
463,C3N-01405-26,,
464,C3N-01405-27,,
465,C3N-01405-22,,
466,C3N-01405-23,,
467,C3N-01405-24,,
468,C3N-01409-24,,
469,C3N-01409-21,,
470,C3N-01409-22,,
471,C3N-01409-23,,
472,C3N-01409-27,,
473,C3N-01410-22,,
474,C3N-01410-27,,
475,C3N-01410-21,,
476,C3N-01410-23,,
477,C3N-01410-24,,
478,C3N-01410-26,,
479,C3N-01413-21,,
480,C3N-01413-26,,
481,C3N-01413-22,,
482,C3N-01413-23,,
483,C3N-01413-24,,
484,C3N-01413-27,,
485,C3N-01414-24,,
486,C3N-01414-26,,
487,C3N-01414-21,,
488,C3N-01414-22,,
489,C3N-01414-23,,
490,C3N-01414-27,,
491,C3N-01415-21,,
492,C3N-01415-27,,
493,C3N-01415-22,,
494,C3N-01415-23,,
495,C3N-01415-24,,
496,C3N-01415-26,,
497,C3N-01416-23,,
498,C3N-01416-27,,
499,C3N-01416-21,,
500,C3N-01416-22,,
501,C3N-01416-24,,
502,C3N-01416-26,,
503,C3N-01417-24,,
504,C3N-01417-26,,
505,C3N-01417-21,,
506,C3N-01417-22,,
507,C3N-01417-23,,
508,C3N-01417-27,,
509,C3N-01419-23,,
510,C3N-01419-26,,
511,C3N-01419-21,,
512,C3N-01419-22,,
513,C3N-01419-24,,
514,C3N-01419-27,,
515,C3N-01488-23,,
516,C3N-01488-26,,
517,C3N-01488-21,,
518,C3N-01488-22,,
519,C3N-01488-24,,
520,C3N-01488-27,,
521,C3N-01489-22,,
522,C3N-01489-27,,
523,C3N-01489-21,,
524,C3N-01489-23,,
525,C3N-01489-24,,
526,C3N-01489-26,,
527,C3N-01799-22,,
528,C3N-01799-27,,
529,C3N-01799-21,,
530,C3N-01799-26,,
531,C3N-01823-22,,
532,C3N-01823-26,,
533,C3N-01823-21,,
534,C3N-01823-23,,
535,C3N-01842-21,,
536,C3N-01842-22,,
537,C3N-01842-23,,
538,C3N-01842-26,,
539,C3N-02000-21,,
540,C3N-02000-23,,
541,C3N-02000-22,,
542,C3N-02002-22,,
543,C3N-02002-23,,
544,C3N-02002-21,,
545,C3N-02003-21,,
546,C3N-02003-22,,
547,C3N-02003-23,,
548,C3N-02067-21,,
549,C3N-02067-22,,
550,C3N-02067-23,,
551,C3N-02087-21,,
552,C3N-02087-26,,
553,C3N-02087-22,,
554,C3N-02087-23,,
555,C3N-02087-24,,
556,C3N-02087-27,,
557,C3N-02142-26,,
558,C3N-02142-21,,
559,C3N-02142-22,,
560,C3N-02142-24,,
561,C3N-02142-27,,
562,C3N-02143-23,,
563,C3N-02143-26,,
564,C3N-02143-21,,
565,C3N-02143-22,,
566,C3N-02143-24,,
567,C3N-02143-27,,
568,C3N-02144-22,,
569,C3N-02144-26,,
570,C3N-02144-21,,
571,C3N-02144-23,,
572,C3N-02144-24,,
573,C3N-02144-27,,
574,C3N-02145-23,,
575,C3N-02145-27,,
576,C3N-02145-21,,
577,C3N-02145-22,,
578,C3N-02145-24,,
579,C3N-02145-26,,
580,C3N-02146-24,,
581,C3N-02146-26,,
582,C3N-02146-21,,
583,C3N-02146-22,,
584,C3N-02146-23,,
585,C3N-02146-27,,
586,C3N-02149-22,,
587,C3N-02149-26,,
588,C3N-02149-21,,
589,C3N-02149-23,,
590,C3N-02149-24,,
591,C3N-02149-27,,
592,C3N-02150-24,,
593,C3N-02150-26,,
594,C3N-02150-21,,
595,C3N-02150-22,,
596,C3N-02150-23,,
597,C3N-02150-27,,
598,C3N-02152-24,,
599,C3N-02152-26,,
600,C3N-02152-21,,
601,C3N-02152-22,,
602,C3N-02152-23,,
603,C3N-02152-27,,
604,C3N-02153-22,,
605,C3N-02153-26,,
606,C3N-02153-21,,
607,C3N-02153-23,,
608,C3N-02153-24,,
609,C3N-02153-27,,
610,C3N-02155-23,,
611,C3N-02155-26,,
612,C3N-02155-21,,
613,C3N-02155-22,,
614,C3N-02155-24,,
615,C3N-02155-27,,
616,C3N-02158-24,,
617,C3N-02158-26,,
618,C3N-02158-21,,
619,C3N-02158-22,,
620,C3N-02158-23,,
621,C3N-02158-27,,
622,C3N-02192-21,,
623,C3N-02192-26,,
624,C3N-02192-22,,
625,C3N-02192-23,,
626,C3N-02192-24,,
627,C3N-02192-25,,
628,C3N-02192-27,,
629,C3N-02193-25,,
630,C3N-02193-26,,
631,C3N-02193-27,,
632,C3N-02193-21,,
633,C3N-02193-22,,
634,C3N-02193-23,,
635,C3N-02193-24,,
636,C3N-02230-21,,
637,C3N-02230-26,,
638,C3N-02230-22,,
639,C3N-02230-23,,
640,C3N-02230-24,,
641,C3N-02230-27,,
642,C3N-02234-21,,
643,C3N-02234-26,,
644,C3N-02234-22,,
645,C3N-02234-23,,
646,C3N-02234-24,,
647,C3N-02234-27,,
648,C3N-02237-23,,
649,C3N-02237-26,,
650,C3N-02237-21,,
651,C3N-02237-22,,
652,C3N-02237-24,,
653,C3N-02237-27,,
654,C3N-02242-24,,
655,C3N-02242-26,,
656,C3N-02242-21,,
657,C3N-02242-22,,
658,C3N-02242-23,,
659,C3N-02242-27,,
660,C3N-02281-22,,
661,C3N-02281-23,,
662,C3N-02281-24,,
663,C3N-02282-25,,
664,C3N-02282-30,,
665,C3N-02379-21,,
666,C3N-02379-22,,
667,C3N-02379-23,,
668,C3N-02380-21,,
669,C3N-02380-22,,
670,C3N-02380-23,,
671,C3N-02421-21,,
672,C3N-02421-22,,
673,C3N-02421-23,,
674,C3N-02422-21,,
675,C3N-02422-22,,
676,C3N-02422-23,,
