,train,val,test
105,C3L-02129-24,,C3N-02234-22
106,C3L-02129-22,,C3N-02234-23
107,C3L-02165-21,,C3N-02234-24
108,C3L-02165-24,,C3N-02234-27
109,C3L-02165-22,,C3N-00169-23
110,C3L-02165-23,,C3N-00169-26
111,C3L-02165-25,,C3N-00169-21
112,C3L-02169-21,,C3N-00169-22
113,C3L-02169-26,,C3N-00169-24
114,C3L-02169-22,,C3N-00169-27
115,C3L-02169-23,,
116,C3L-02169-24,,
117,C3L-02169-25,,
118,C3L-02345-22,,
119,C3L-02345-26,,
120,C3L-02345-21,,
121,C3L-02345-23,,
122,C3L-02350-22,,
123,C3L-02350-26,,
124,C3L-02508-22,,
125,C3L-02508-24,,
126,C3L-02508-21,,
127,C3L-02508-23,,
128,C3L-02508-25,,
129,C3L-02508-26,,
130,C3L-02513-23,,
131,C3L-02513-24,,
132,C3L-02513-21,,
133,C3L-02513-22,,
134,C3L-02513-25,,
135,C3L-02515-23,,
136,C3L-02515-24,,
137,C3L-02515-21,,
138,C3L-02515-22,,
139,C3L-02515-25,,
140,C3L-02549-22,,
141,C3L-02549-26,,
142,C3L-02549-21,,
143,C3L-02559-21,,
144,C3L-02559-26,,
145,C3L-02560-22,,
146,C3L-02560-26,,
147,C3L-02560-21,,
148,C3L-02601-21,,
149,C3L-02601-26,,
150,C3L-02616-25,,
151,C3L-02616-26,,
152,C3L-02616-21,,
153,C3L-02616-22,,
154,C3L-02616-23,,
155,C3L-02616-24,,
156,C3L-02616-27,,
157,C3L-02616-28,,
158,C3L-02643-21,,
159,C3L-02643-22,,
160,C3L-02643-27,,
161,C3L-02643-23,,
162,C3L-02643-24,,
163,C3L-02643-25,,
164,C3L-02643-26,,
165,C3L-02654-22,,
166,C3L-02654-26,,
167,C3L-02654-27,,
168,C3L-02654-28,,
169,C3L-02654-21,,
170,C3L-02654-23,,
171,C3L-02654-24,,
172,C3L-02654-25,,
173,C3L-02661-21,,
174,C3L-02661-26,,
175,C3L-02661-22,,
176,C3L-02661-23,,
177,C3L-02661-24,,
178,C3L-02661-25,,
179,C3L-02661-27,,
180,C3L-02834-23,,
181,C3L-02834-24,,
182,C3L-02834-25,,
183,C3L-02834-26,,
184,C3L-02834-21,,
185,C3L-02834-22,,
186,C3L-02893-22,,
187,C3L-02893-26,,
188,C3L-02954-21,,
189,C3L-02954-26,,
190,C3L-02957-22,,
191,C3L-02957-26,,
192,C3L-02957-21,,
193,C3L-02957-23,,
194,C3L-02958-21,,
195,C3L-02958-26,,
196,C3L-02961-21,,
197,C3L-02961-26,,
198,C3L-03262-21,,
199,C3L-03262-23,,
200,C3L-03262-24,,
201,C3L-03262-25,,
202,C3L-03262-22,,
203,C3L-03262-26,,
204,C3L-03268-21,,
205,C3L-03268-25,,
206,C3L-03268-22,,
207,C3L-03268-23,,
208,C3L-03268-24,,
209,C3L-03268-26,,
210,C3L-03271-21,,
211,C3L-03271-22,,
212,C3L-03271-24,,
213,C3L-03271-25,,
214,C3L-03271-26,,
215,C3L-03271-23,,
216,C3L-03462-24,,
217,C3L-03462-21,,
218,C3L-03462-22,,
219,C3L-03462-23,,
220,C3L-03642-21,,
221,C3L-03642-22,,
222,C3L-03679-22,,
223,C3L-03679-21,,
224,C3L-03717-21,,
225,C3L-03717-22,,
226,C3L-03721-21,,
227,C3L-03721-22,,
228,C3L-03726-23,,
229,C3L-03726-24,,
230,C3L-03726-21,,
231,C3L-03726-22,,
232,C3L-03726-25,,
233,C3L-03726-26,,
234,C3L-03976-25,,
235,C3L-03976-26,,
236,C3L-03976-21,,
237,C3L-03976-22,,
238,C3L-03976-23,,
239,C3L-03976-24,,
240,C3L-03976-27,,
241,C3L-03976-28,,
242,C3L-03985-23,,
243,C3L-03985-24,,
244,C3L-03985-26,,
245,C3L-03985-28,,
246,C3L-03985-21,,
247,C3L-03985-22,,
248,C3L-03985-25,,
249,C3L-03985-27,,
250,C3L-04031-25,,
251,C3L-04031-26,,
252,C3L-04031-21,,
253,C3L-04031-22,,
254,C3L-04031-23,,
255,C3L-04031-24,,
256,C3L-04031-27,,
257,C3L-04031-28,,
258,C3L-04037-23,,
259,C3L-04037-24,,
260,C3L-04037-26,,
261,C3L-04037-21,,
262,C3L-04037-22,,
263,C3L-04037-25,,
264,C3L-04037-27,,
265,C3L-04037-28,,
266,C3L-04040-21,,
267,C3L-04040-22,,
268,C3L-04040-23,,
269,C3L-04040-24,,
270,C3L-04040-25,,
271,C3L-04040-26,,
272,C3L-04040-27,,
273,C3L-04040-28,,
274,C3L-04365-22,,
275,C3L-04365-24,,
276,C3L-04365-25,,
277,C3L-04365-28,,
278,C3L-04365-21,,
279,C3L-04365-23,,
280,C3L-04365-26,,
281,C3L-04365-27,,
282,C3L-04757-23,,
283,C3L-04757-26,,
284,C3L-04757-21,,
285,C3L-04757-22,,
286,C3L-04757-24,,
287,C3L-04757-25,,
288,C3L-04757-27,,
289,C3L-04757-28,,
290,C3L-04759-22,,
291,C3L-04759-27,,
292,C3L-04759-21,,
293,C3L-04759-23,,
294,C3L-04759-24,,
295,C3L-04759-25,,
296,C3L-04759-26,,
297,C3L-04759-28,,
298,C3N-00167-22,,
299,C3N-00167-26,,
300,C3N-00167-21,,
301,C3N-00167-23,,
302,C3N-00167-24,,
303,C3N-00167-27,,
304,C3N-00175-22,,
305,C3N-00175-26,,
306,C3N-00175-21,,
307,C3N-00175-23,,
308,C3N-00175-24,,
309,C3N-00175-27,,
310,C3N-00180-22,,
311,C3N-00180-26,,
312,C3N-00180-21,,
313,C3N-00180-23,,
314,C3N-00180-24,,
315,C3N-00180-27,,
316,C3N-00199-22,,
317,C3N-00199-27,,
318,C3N-00199-21,,
319,C3N-00199-23,,
320,C3N-00199-26,,
321,C3N-00203-23,,
322,C3N-00203-27,,
323,C3N-00203-21,,
324,C3N-00203-22,,
325,C3N-00203-24,,
326,C3N-00203-26,,
327,C3N-00223-21,,
328,C3N-00223-27,,
329,C3N-00223-22,,
330,C3N-00223-23,,
331,C3N-00223-24,,
332,C3N-00223-25,,
333,C3N-00223-26,,
334,C3N-00223-28,,
335,C3N-00433-23,,
336,C3N-00433-27,,
337,C3N-00433-21,,
338,C3N-00433-22,,
339,C3N-00433-24,,
340,C3N-00433-25,,
341,C3N-00433-26,,
342,C3N-00545-21,,
343,C3N-00545-23,,
344,C3N-00545-26,,
345,C3N-00545-22,,
346,C3N-00545-24,,
347,C3N-00545-27,,
348,C3N-00546-21,,
349,C3N-00546-26,,
350,C3N-00546-22,,
351,C3N-00546-23,,
352,C3N-00546-24,,
353,C3N-00546-27,,
354,C3N-00549-23,,
355,C3N-00549-26,,
356,C3N-00549-27,,
357,C3N-00549-21,,
358,C3N-00549-22,,
359,C3N-00549-24,,
360,C3N-00550-22,,
361,C3N-00550-26,,
362,C3N-00550-21,,
363,C3N-00550-23,,
364,C3N-00550-24,,
365,C3N-00550-27,,
366,C3N-00552-22,,
367,C3N-00552-26,,
368,C3N-00552-21,,
369,C3N-00552-23,,
370,C3N-00552-24,,
371,C3N-00552-27,,
372,C3N-00556-23,,
373,C3N-00556-26,,
374,C3N-00556-21,,
375,C3N-00556-22,,
376,C3N-00556-24,,
377,C3N-00556-27,,
378,C3N-00574-21,,
379,C3N-00574-26,,
380,C3N-00574-27,,
381,C3N-00574-22,,
382,C3N-00574-23,,
383,C3N-00574-24,,
384,C3N-00579-22,,
385,C3N-00579-26,,
386,C3N-00579-21,,
387,C3N-00579-23,,
388,C3N-00579-24,,
389,C3N-00579-27,,
390,C3N-00580-23,,
391,C3N-00580-26,,
392,C3N-00580-21,,
393,C3N-00580-22,,
394,C3N-00580-24,,
395,C3N-00580-27,,
396,C3N-00704-21,,
397,C3N-00704-22,,
398,C3N-00704-23,,
399,C3N-00704-24,,
400,C3N-00737-21,,
401,C3N-00737-23,,
402,C3N-00737-26,,
403,C3N-00737-22,,
404,C3N-00737-27,,
405,C3N-00738-21,,
406,C3N-00738-23,,
407,C3N-00738-22,,
408,C3N-00738-24,,
409,C3N-01016-22,,
410,C3N-01016-26,,
411,C3N-01016-21,,
412,C3N-01016-23,,
413,C3N-01016-24,,
414,C3N-01016-27,,
415,C3N-01019-23,,
416,C3N-01019-26,,
417,C3N-01019-21,,
418,C3N-01019-22,,
419,C3N-01019-24,,
420,C3N-01019-27,,
421,C3N-01021-21,,
422,C3N-01021-26,,
423,C3N-01021-27,,
424,C3N-01021-22,,
425,C3N-01021-23,,
426,C3N-01021-24,,
427,C3N-01022-22,,
428,C3N-01022-26,,
429,C3N-01022-21,,
430,C3N-01022-23,,
431,C3N-01022-24,,
432,C3N-01022-27,,
433,C3N-01024-23,,
434,C3N-01024-26,,
435,C3N-01024-21,,
436,C3N-01024-22,,
437,C3N-01024-24,,
438,C3N-01024-27,,
439,C3N-01030-23,,
440,C3N-01030-26,,
441,C3N-01030-21,,
442,C3N-01030-22,,
443,C3N-01030-24,,
444,C3N-01030-27,,
445,C3N-01071-23,,
446,C3N-01071-26,,
447,C3N-01071-21,,
448,C3N-01071-22,,
449,C3N-01071-24,,
450,C3N-01071-27,,
451,C3N-01072-22,,
452,C3N-01072-26,,
453,C3N-01072-21,,
454,C3N-01072-23,,
455,C3N-01072-24,,
456,C3N-01072-27,,
457,C3N-01074-21,,
458,C3N-01074-22,,
459,C3N-01074-23,,
460,C3N-01074-24,,
461,C3N-01074-26,,
462,C3N-01074-27,,
463,C3N-01408-22,,
464,C3N-01408-27,,
465,C3N-01408-21,,
466,C3N-01408-23,,
467,C3N-01408-24,,
468,C3N-01408-26,,
469,C3N-01410-22,,
470,C3N-01410-27,,
471,C3N-01410-21,,
472,C3N-01410-23,,
473,C3N-01410-24,,
474,C3N-01410-26,,
475,C3N-01413-21,,
476,C3N-01413-26,,
477,C3N-01413-22,,
478,C3N-01413-23,,
479,C3N-01413-24,,
480,C3N-01413-27,,
481,C3N-01414-24,,
482,C3N-01414-26,,
483,C3N-01414-21,,
484,C3N-01414-22,,
485,C3N-01414-23,,
486,C3N-01414-27,,
487,C3N-01415-21,,
488,C3N-01415-27,,
489,C3N-01415-22,,
490,C3N-01415-23,,
491,C3N-01415-24,,
492,C3N-01415-26,,
493,C3N-01416-23,,
494,C3N-01416-27,,
495,C3N-01416-21,,
496,C3N-01416-22,,
497,C3N-01416-24,,
498,C3N-01416-26,,
499,C3N-01417-24,,
500,C3N-01417-26,,
501,C3N-01417-21,,
502,C3N-01417-22,,
503,C3N-01417-23,,
504,C3N-01417-27,,
505,C3N-01419-23,,
506,C3N-01419-26,,
507,C3N-01419-21,,
508,C3N-01419-22,,
509,C3N-01419-24,,
510,C3N-01419-27,,
511,C3N-01799-22,,
512,C3N-01799-27,,
513,C3N-01799-21,,
514,C3N-01799-26,,
515,C3N-01823-22,,
516,C3N-01823-26,,
517,C3N-01823-21,,
518,C3N-01823-23,,
519,C3N-01842-21,,
520,C3N-01842-22,,
521,C3N-01842-23,,
522,C3N-01842-26,,
523,C3N-02000-21,,
524,C3N-02000-23,,
525,C3N-02000-22,,
526,C3N-02002-22,,
527,C3N-02002-23,,
528,C3N-02002-21,,
529,C3N-02003-21,,
530,C3N-02003-22,,
531,C3N-02003-23,,
532,C3N-02067-21,,
533,C3N-02067-22,,
534,C3N-02067-23,,
535,C3N-02087-21,,
536,C3N-02087-26,,
537,C3N-02087-22,,
538,C3N-02087-23,,
539,C3N-02087-24,,
540,C3N-02087-27,,
541,C3N-02088-24,,
542,C3N-02088-27,,
543,C3N-02088-21,,
544,C3N-02088-22,,
545,C3N-02088-23,,
546,C3N-02088-26,,
547,C3N-02089-23,,
548,C3N-02089-26,,
549,C3N-02089-21,,
550,C3N-02089-22,,
551,C3N-02089-24,,
552,C3N-02089-27,,
553,C3N-02141-24,,
554,C3N-02141-26,,
555,C3N-02141-21,,
556,C3N-02141-22,,
557,C3N-02141-23,,
558,C3N-02141-27,,
559,C3N-02142-26,,
560,C3N-02142-21,,
561,C3N-02142-22,,
562,C3N-02142-24,,
563,C3N-02142-27,,
564,C3N-02143-23,,
565,C3N-02143-26,,
566,C3N-02143-21,,
567,C3N-02143-22,,
568,C3N-02143-24,,
569,C3N-02143-27,,
570,C3N-02145-23,,
571,C3N-02145-27,,
572,C3N-02145-21,,
573,C3N-02145-22,,
574,C3N-02145-24,,
575,C3N-02145-26,,
576,C3N-02146-24,,
577,C3N-02146-26,,
578,C3N-02146-21,,
579,C3N-02146-22,,
580,C3N-02146-23,,
581,C3N-02146-27,,
582,C3N-02149-22,,
583,C3N-02149-26,,
584,C3N-02149-21,,
585,C3N-02149-23,,
586,C3N-02149-24,,
587,C3N-02149-27,,
588,C3N-02150-24,,
589,C3N-02150-26,,
590,C3N-02150-21,,
591,C3N-02150-22,,
592,C3N-02150-23,,
593,C3N-02150-27,,
594,C3N-02152-24,,
595,C3N-02152-26,,
596,C3N-02152-21,,
597,C3N-02152-22,,
598,C3N-02152-23,,
599,C3N-02152-27,,
600,C3N-02153-22,,
601,C3N-02153-26,,
602,C3N-02153-21,,
603,C3N-02153-23,,
604,C3N-02153-24,,
605,C3N-02153-27,,
606,C3N-02155-23,,
607,C3N-02155-26,,
608,C3N-02155-21,,
609,C3N-02155-22,,
610,C3N-02155-24,,
611,C3N-02155-27,,
612,C3N-02158-24,,
613,C3N-02158-26,,
614,C3N-02158-21,,
615,C3N-02158-22,,
616,C3N-02158-23,,
617,C3N-02158-27,,
618,C3N-02192-21,,
619,C3N-02192-26,,
620,C3N-02192-22,,
621,C3N-02192-23,,
622,C3N-02192-24,,
623,C3N-02192-25,,
624,C3N-02192-27,,
625,C3N-02230-21,,
626,C3N-02230-26,,
627,C3N-02230-22,,
628,C3N-02230-23,,
629,C3N-02230-24,,
630,C3N-02230-27,,
631,C3N-02237-23,,
632,C3N-02237-26,,
633,C3N-02237-21,,
634,C3N-02237-22,,
635,C3N-02237-24,,
636,C3N-02237-27,,
637,C3N-02240-23,,
638,C3N-02240-26,,
639,C3N-02240-21,,
640,C3N-02240-22,,
641,C3N-02240-24,,
642,C3N-02240-27,,
643,C3N-02251-26,,
644,C3N-02251-27,,
645,C3N-02251-28,,
646,C3N-02281-22,,
647,C3N-02281-23,,
648,C3N-02281-24,,
649,C3N-02282-25,,
650,C3N-02282-30,,
651,C3N-02290-21,,
652,C3N-02290-29,,
653,C3N-02290-22,,
654,C3N-02380-21,,
655,C3N-02380-22,,
656,C3N-02380-23,,
657,C3N-02421-21,,
658,C3N-02421-22,,
659,C3N-02421-23,,
660,C3N-02422-21,,
661,C3N-02422-22,,
662,C3N-02422-23,,
663,C3N-02424-21,,
664,C3N-02424-22,,
665,C3N-02424-23,,
666,C3N-02451-23,,
667,C3N-02451-26,,
668,C3N-02451-21,,
669,C3N-02451-22,,
670,C3N-02451-27,,
671,C3N-02529-21,,
672,C3N-02529-22,,
673,C3N-02529-23,,
674,C3N-02572-21,,
675,C3N-02572-22,,
676,C3N-02572-23,,
677,C3N-02582-21,,
678,C3N-02582-22,,
679,C3N-02582-23,,
680,C3N-02587-21,,
681,C3N-02587-22,,
682,C3N-02587-23,,
683,C3N-02588-21,,
684,C3N-02588-22,,
685,C3N-02588-23,,
